"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"1" 5.24190824455904e+29 0.281661506081283 0.58742959761064 0.253591356106895 0.334293031670339 0.338843345435132 0.338843345435681 0.266141892066841 57.0029148461663 0.776383638787606 439.62619285493
"2" 4.43116735509761e+29 0.281661506081298 0.587429568994148 0.253591356106894 0.334293031668461 0.338843345433715 0.338843345432494 0.266141892066837 55.6812379839446 0.776380330829963 391.032737237213
"3" 4.27266800841201e+29 0.281661506081272 0.587429544404703 0.253591356106895 0.334293031669346 0.338843345434411 0.338843345433675 0.266141892066838 57.0685179531024 0.776384082197222 448.761600724171
"4" 4.39106145410173e+29 0.281661506081258 0.587429519023538 0.253591356106894 0.334293031668408 0.338843345432725 0.338843345432692 0.266141892066836 55.6121186100328 0.776382267055499 423.220872271695
"5" 4.62265580093173e+29 0.281661506081283 0.587429595162171 0.253591356106896 0.334293031669153 0.338843345436272 0.338843345435705 0.266141892066841 56.8159706171648 0.776384553304797 438.904518889462
"6" 4.72112341088702e+29 0.281661506081273 0.587429561890111 0.253591356106895 0.334293031668931 0.338843345434125 0.338843345434924 0.266141892066842 57.3455453837188 0.776384457564464 448.96604674669
"7" 4.05673460394392e+29 0.281661506081297 0.587429542410146 0.253591356106895 0.334293031667357 0.338843345429945 0.338843345432593 0.266141892066842 57.3842367231851 0.776380895383392 413.763587928223
"8" 6.98136541535767e+29 0.281661506081293 0.587429581337974 0.253591356106895 0.334293031669372 0.338843345434396 0.338843345434487 0.266141892066841 57.0732276636627 0.776383844250232 452.334139467562
"9" 8.68893296781756e+29 0.281661506081259 0.587429497481426 0.253591356106894 0.334293031666565 0.338843345431298 0.338843345431592 0.266141892066837 56.7517829042942 0.776383332973957 400.805998269584
"10" 4.79259164734278e+29 0.281661506081265 0.587429618394216 0.253591356106896 0.334293031670061 0.338843345435658 0.338843345436353 0.266141892066844 59.3004440300763 0.776385923217833 459.95249949964
"11" 7.20544064264482e+29 0.281661506081276 0.58742955152349 0.253591356106894 0.334293031671043 0.338843345435595 0.33884334543649 0.266141892066841 57.0528147731364 0.776383972640848 439.935338998868
"12" 5.96850388714463e+29 0.281661506081294 0.587429594878016 0.253591356106896 0.334293031670202 0.338843345436193 0.338843345434443 0.266141892066844 57.5568395079234 0.776384303824937 444.459719185556
"13" 9.31386995558936e+28 0.281661506081337 0.587429658660018 0.253591356106895 0.334293031668657 0.338843345432241 0.338843345432132 0.266141892066838 55.9761180826426 0.776381297298466 395.984927669117
"14" 4.66463094016998e+29 0.281661506081271 0.58742952130687 0.253591356106896 0.334293031667544 0.338843345433865 0.338843345439461 0.266141892066845 57.2292394962896 0.77638427001012 448.659363966684
"15" 6.98136541535767e+29 0.281661506081292 0.587429569985436 0.253591356106894 0.334293031666848 0.338843345431373 0.338843345431198 0.266141892066837 55.5154924755926 0.776382745830959 412.49620856575
"16" 6.27230380721325e+29 0.281661506081306 0.587429633031646 0.253591356106897 0.33429303167271 0.338843345436274 0.338843345436324 0.266141892066839 56.4742945441098 0.776383228013763 448.250325208245
